t,S0,S1,S2,S3,S4,I0,I1,I2,I3,I4,R0,R1,R2,R3,R4
4465.94,307341,302155,304575,302986,306314,652,479,403,656,558,193462,199696,197111,195075,194476
4466.09,307369,302197,304644,303028,306350,639,484,404,641,554,193444,199648,197049,195052,194437
4466.23,307416,302241,304682,303090,306394,626,480,408,626,549,193403,199600,197002,195008,194396
4466.37,307459,302306,304741,303127,306423,624,468,409,621,563,193363,199560,196949,194974,194346
4466.52,307486,302350,304785,303172,306471,622,465,399,618,567,193331,199515,196918,194934,194295
4466.66,307521,302386,304831,303205,306504,615,461,396,616,566,193297,199485,196873,194905,194269
4466.8,307564,302438,304876,303253,306538,600,450,390,616,558,193271,199445,196821,194855,194239
4466.94,307588,302495,304937,303313,306582,613,441,385,624,551,193230,199401,196765,194803,194195
4467.09,307624,302534,304994,303343,306631,612,431,374,631,557,193195,199371,196719,194767,194138
4467.23,307655,302588,305030,303375,306690,623,427,364,624,552,193158,199322,196687,194734,194103
4467.37,307694,302656,305104,303419,306739,615,429,364,626,552,193121,199256,196625,194684,194048
4467.52,307745,302692,305165,303466,306782,596,433,353,624,549,193092,199207,196578,194638,194000
4467.66,307793,302743,305232,303496,306815,592,439,356,633,549,193041,199150,196530,194599,193963
4467.8,307859,302783,305261,303550,306860,585,433,364,619,548,192984,199111,196489,194561,193915
4467.95,307905,302836,305315,303592,306886,575,413,356,608,544,192952,199072,196444,194530,193889
4468.09,307953,302877,305376,303634,306937,564,412,356,585,540,192918,199029,196374,194515,193841
4468.23,307999,302925,305431,303679,307002,560,405,340,566,534,192875,198985,196336,194488,193794
4468.38,308033,302985,305507,303734,307041,566,402,316,556,534,192836,198934,196294,194454,193751
4468.52,308074,303030,305562,303775,307091,563,402,316,550,538,192804,198883,196233,194418,193695
4468.66,308112,303073,305611,303809,307142,553,403,311,547,532,192778,198829,196190,194392,193660
4468.8,308149,303137,305659,303851,307172,544,390,307,527,519,192747,198785,196143,194378,193643
4468.95,308183,303191,305724,303889,307222,535,384,298,530,515,192724,198741,196091,194342,193597
4469.09,308220,303247,305760,303957,307272,534,384,302,524,513,192694,198692,196054,194284,193539
4469.23,308253,303274,305814,303990,307315,528,384,306,529,516,192665,198643,195998,194242,193490
4469.38,308285,303329,305863,304026,307368,540,378,305,531,505,192624,198592,195949,194201,193451
4469.52,308315,303378,305940,304068,307404,541,385,306,520,513,192601,198531,195877,194161,193407
4469.66,308363,303425,306014,304104,307457,547,383,303,522,518,192546,198490,195814,194122,193354
4469.81,308406,303469,306069,304140,307493,549,387,302,523,516,192510,198443,195771,194092,193313
4469.95,308460,303517,306105,304185,307531,551,389,303,505,525,192460,198393,195727,194071,193267
4470.09,308500,303554,306153,304227,307581,540,401,314,497,518,192422,198345,195667,194039,193230
4470.24,308531,303610,306215,304285,307621,550,395,317,489,517,192381,198293,195609,193991,193204
4470.38,308557,303651,306260,304333,307639,549,402,310,476,517,192352,198240,195572,193956,193169
4470.52,308601,303693,306299,304379,307656,543,397,317,479,525,192310,198198,195525,193911,193137
4470.66,308653,303747,306358,304429,307697,532,382,323,466,531,192269,198167,195463,193880,193101
4470.81,308687,303797,306406,304475,307758,550,377,320,462,514,192216,198129,195416,193844,193066
4470.95,308719,303833,306458,304514,307810,555,376,322,469,520,192176,198100,195364,193806,193016
4471.09,308745,303884,306509,304556,307850,563,364,324,459,524,192131,198063,195304,193771,192980
4471.24,308793,303935,306554,304579,307892,561,358,329,454,533,192087,198013,195251,193749,192917
4471.38,308828,303981,306594,304636,307912,563,346,321,458,537,192053,197970,195221,193696,192890
4471.52,308892,304027,306632,304686,307962,569,349,323,455,543,192000,197913,195171,193656,192835
4471.67,308926,304086,306679,304744,307989,567,356,333,457,553,191962,197852,195105,193591,192799
4471.81,308965,304134,306744,304767,308017,564,351,338,474,536,191929,197814,195037,193538,192791
4471.95,308984,304175,306802,304796,308048,575,359,346,472,549,191895,197767,194974,193498,192744
4472.09,309016,304229,306868,304845,308080,573,368,334,456,555,191869,197706,194920,193473,192701
4472.24,309055,304280,306907,304897,308128,584,375,329,460,554,191827,197658,194880,193422,192660
4472.38,309091,304344,306966,304946,308154,581,376,339,456,575,191801,197606,194814,193384,192603
4472.52,309154,304397,307026,305000,308181,585,380,338,462,569,191749,197556,194757,193323,192581
4472.67,309199,304454,307068,305031,308212,581,373,335,460,577,191718,197508,194712,193289,192543
4472.81,309247,304510,307118,305069,308259,585,377,331,470,577,191665,197455,194655,193240,192503
4472.95,309281,304559,307183,305125,308290,583,372,323,475,576,191631,197406,194604,193187,192475
4473.1,309303,304619,307233,305153,308336,598,367,329,491,563,191588,197355,194542,193144,192441
4473.24,309341,304660,307273,305209,308355,599,369,327,480,566,191548,197311,194502,193102,192412
4473.38,309361,304709,307351,305272,308397,616,368,320,482,572,191511,197257,194430,193037,192367
4473.52,309381,304771,307409,305304,308426,624,363,321,472,571,191477,197212,194370,193010,192342
4473.67,309405,304843,307468,305352,308440,628,368,311,475,580,191446,197142,194326,192961,192323
4473.81,309416,304869,307539,305383,308494,644,368,305,488,579,191424,197115,194260,192926,192273
4473.95,309438,304915,307594,305416,308515,647,376,313,491,583,191398,197066,194204,192891,192242
4474.1,309455,304953,307647,305455,308553,659,379,315,487,597,191366,197020,194146,192861,192187
4474.24,309471,305007,307712,305481,308589,665,372,315,486,609,191338,196975,194083,192837,192135
4474.38,309504,305066,307765,305504,308642,678,372,317,479,589,191289,196910,194023,192816,192104
4474.53,309534,305130,307830,305553,308663,684,364,317,479,594,191248,196866,193963,192773,192074
4474.67,309543,305184,307884,305585,308689,693,365,315,492,601,191232,196811,193914,192732,192042
4474.81,309583,305235,307929,305641,308713,704,369,306,496,622,191188,196766,193865,192677,191998
4474.95,309594,305305,307955,305671,308744,713,365,317,494,616,191164,196709,193827,192649,191971
4475.1,309624,305358,308019,305713,308775,713,364,311,499,611,191134,196654,193766,192598,191943
4475.24,309630,305377,308086,305749,308796,717,384,310,509,611,191119,196608,193706,192547,191924
4475.38,309675,305425,308145,305804,308829,716,372,312,511,626,191080,196566,193643,192496,191875
4475.53,309680,305476,308194,305845,308859,727,372,310,512,629,191055,196522,193600,192463,191850
4475.67,309710,305529,308243,305905,308901,720,365,317,518,629,191029,196468,193544,192400,191806
4475.81,309727,305559,308305,305963,308934,724,364,310,510,636,190998,196428,193490,192351,191769
4475.96,309742,305620,308347,306010,308979,737,369,309,513,631,190963,196373,193447,192311,191722
4476.1,309750,305652,308395,306046,309022,750,374,306,517,631,190934,196330,193399,192276,191668
4476.24,309776,305703,308447,306099,309043,749,378,315,529,643,190910,196276,193339,192223,191631
4476.38,309802,305769,308521,306139,309066,751,369,313,537,647,190878,196215,193274,192178,191595
4476.53,309822,305823,308561,306177,309099,767,360,313,547,650,190848,196174,193224,192129,191567
4476.67,309845,305893,308614,306219,309149,772,348,315,544,648,190826,196119,193167,192093,191528
4476.81,309866,305940,308669,306269,309167,769,352,312,544,662,190809,196072,193122,192037,191498
4476.96,309876,306023,308737,306332,309189,775,344,316,535,662,190800,196003,193047,191988,191471
4477.1,309894,306082,308792,306388,309214,786,340,324,528,676,190772,195944,192978,191941,191436
4477.24,309909,306147,308849,306434,309247,812,340,319,525,683,190733,195873,192931,191902,191395
4477.39,309919,306206,308893,306473,309284,827,333,313,532,690,190704,195818,192897,191863,191353
4477.53,309951,306271,308943,306516,309311,826,339,308,537,704,190671,195759,192855,191819,191311
4477.67,309963,306323,309006,306559,309340,834,343,303,540,720,190649,195692,192798,191776,191274
4477.81,309967,306399,309061,306586,309365,848,342,300,538,725,190624,195629,192736,191748,191240
4477.96,309993,306465,309111,306621,309376,858,350,302,538,722,190590,195554,192684,191702,191227
4478.1,309990,306511,309161,306662,309415,864,338,312,534,732,190583,195516,192634,191670,191192
4478.24,310009,306556,309201,306688,309440,872,340,321,555,740,190558,195469,192584,191615,191163
4478.39,310022,306622,309258,306743,309433,882,332,316,554,754,190536,195418,192521,191570,191146
4478.53,310058,306654,309326,306784,309455,887,342,309,547,746,190495,195365,192465,191538,191133
4478.67,310077,306715,309371,306812,309474,893,349,316,562,765,190477,195301,192408,191504,191096
4478.82,310080,306765,309413,306862,309499,916,358,318,559,777,190444,195251,192368,191457,191064
4478.96,310083,306803,309460,306904,309494,913,373,333,560,793,190439,195197,192306,191421,191042
4479.1,310090,306831,309498,306922,309518,924,383,343,567,793,190423,195151,192250,191395,191014
4479.24,310103,306870,309516,306952,309547,926,390,348,574,804,190409,195100,192216,191359,190976
4479.39,310106,306920,309564,306982,309570,936,389,355,576,816,190389,195055,192152,191328,190945
4479.53,310141,306975,309619,307007,309605,940,382,366,568,801,190356,195007,192094,191314,190921
4479.67,310152,307016,309674,307039,309627,950,390,365,560,803,190342,194972,192046,191294,190906
4479.82,310148,307046,309738,307072,309654,960,399,361,571,802,190333,194938,191995,191252,190888
4479.96,310157,307109,309764,307104,309656,961,414,368,554,812,190326,194861,191954,191226,190863
4480.1,310175,307162,309800,307127,309656,968,413,377,557,816,190302,194814,191909,191201,190855
4480.25,310172,307222,309838,307157,309670,980,408,386,566,824,190295,194765,191865,191161,190836
4480.39,310184,307280,309867,307177,309687,996,406,388,561,830,190265,194712,191836,191148,190817
4480.53,310173,307337,309910,307206,309674,1016,409,394,559,843,190252,194650,191788,191123,190812
4480.67,310164,307368,309968,307240,309678,1024,406,397,564,853,190249,194618,191738,191090,190794
4480.82,310160,307405,309995,307261,309685,1058,418,416,582,863,190225,194564,191691,191052,190784
4480.96,310176,307447,310040,307277,309688,1066,412,413,598,873,190203,194522,191651,191025,190756
4481.1,310176,307503,310076,307310,309687,1090,415,420,600,879,190174,194463,191604,190994,190745
4481.25,310173,307538,310118,307322,309702,1095,429,421,615,878,190177,194417,191561,190959,190736
4481.39,310179,307584,310150,307331,309738,1103,438,437,621,879,190170,194369,191515,190941,190704
4481.53,310185,307622,310191,307342,309777,1100,453,440,636,856,190169,194318,191476,190909,190690
4481.68,310175,307677,310214,307359,309789,1106,453,449,640,854,190173,194262,191439,190885,190684
4481.82,310160,307703,310236,307377,309806,1109,455,455,652,868,190183,194226,191401,190849,190650
4481.96,310149,307742,310264,307411,309824,1109,462,464,656,882,190190,194181,191374,190818,190626
4482.11,310138,307790,310307,307447,309830,1134,455,469,668,899,190167,194143,191331,190775,190603
4482.25,310124,307817,310337,307484,309831,1160,459,472,685,893,190159,194099,191290,190733,190602
4482.39,310108,307850,310378,307521,309829,1181,456,480,690,923,190154,194068,191234,190695,190577
4482.53,310099,307900,310416,307539,309858,1209,456,483,703,915,190135,194018,191194,190670,190546
4482.68,310066,307916,310460,307550,309870,1252,475,478,707,925,190123,193981,191163,190654,190520
4482.82,310042,307960,310489,307575,309872,1272,473,489,709,933,190128,193935,191128,190624,190517
4482.96,310023,307975,310512,307604,309891,1290,485,497,720,947,190130,193896,191091,190588,190482
4483.11,310006,308007,310537,307618,309882,1303,490,511,716,963,190128,193858,191053,190572,190473
4483.25,309995,308043,310572,307657,309874,1303,490,523,725,980,190130,193819,191005,190529,190462
4483.39,309976,308079,310604,307691,309858,1317,501,526,732,1007,190128,193773,190975,190487,190453
4483.54,309973,308117,310637,307705,309854,1311,506,533,744,1040,190134,193728,190938,190456,190425
4483.68,309962,308156,310670,307740,309861,1323,508,541,755,1037,190124,193681,190899,190408,190417
4483.82,309945,308190,310695,307751,309866,1332,508,552,772,1037,190127,193643,190863,190371,190412
4483.96,309914,308210,310708,307749,309851,1347,521,580,769,1058,190146,193608,190828,190380,190405
4484.11,309874,308235,310739,307766,309845,1357,537,589,793,1069,190172,193574,190789,190345,190390
4484.25,309854,308277,310759,307808,309821,1375,537,599,786,1091,190172,193533,190758,190315,190382
4484.39,309849,308316,310783,307831,309820,1382,545,605,786,1110,190178,193490,190733,190291,190371
4484.54,309822,308332,310822,307857,309804,1379,557,621,779,1106,190206,193458,190672,190272,190395
4484.68,309795,308376,310836,307876,309785,1382,552,630,793,1114,190223,193418,190650,190233,190408
4484.82,309761,308419,310884,307873,309778,1408,553,634,814,1127,190235,193383,190612,190214,190397
4484.97,309746,308446,310906,307890,309780,1397,562,632,816,1132,190264,193349,190593,190199,190390
4485.11,309719,308443,310947,307914,309770,1398,580,628,827,1162,190286,193333,190553,190164,190368
4485.25,309684,308475,310958,307938,309775,1419,585,648,825,1130,190297,193281,190515,190133,190393
4485.39,309652,308506,311005,307952,309763,1440,581,646,837,1149,190314,193254,190477,190108,190384
4485.54,309605,308521,311036,307949,309760,1480,575,644,849,1157,190315,193238,190443,190097,190377
4485.68,309585,308564,311055,307948,309735,1506,575,660,868,1179,190318,193194,190405,190077,190371
4485.82,309567,308581,311078,307961,309720,1513,598,661,886,1178,190331,193163,190389,190057,190377
4485.97,309536,308596,311092,307959,309722,1515,591,667,905,1175,190366,193142,190367,190041,190374
4486.11,309509,308646,311112,307971,309719,1511,600,692,908,1188,190402,193079,190323,190024,190362
4486.25,309450,308672,311158,307972,309704,1541,606,681,921,1201,190425,193042,190293,190010,190368
4486.4,309392,308712,311177,307983,309670,1562,622,687,926,1234,190454,192987,190275,189995,190361
4486.54,309370,308750,311195,307977,309661,1588,632,702,939,1258,190456,192945,190241,189992,190346
4486.68,309314,308767,311233,307982,309646,1634,634,699,941,1266,190475,192928,190204,189986,190346
4486.82,309279,308802,311272,307989,309620,1647,645,701,938,1287,190503,192877,190173,189969,190344
4486.97,309232,308827,311295,308000,309574,1656,647,715,947,1313,190545,192846,190136,189952,190358
4487.11,309184,308840,311332,308020,309548,1655,660,721,952,1326,190589,192818,190086,189932,190375
4487.25,309155,308861,311380,308014,309515,1650,666,718,970,1331,190611,192784,190047,189930,190403
4487.4,309105,308877,311401,308005,309503,1661,676,721,982,1354,190653,192752,190017,189931,190401
4487.54,309065,308921,311421,308027,309514,1679,682,707,982,1340,190676,192706,190010,189921,190403
4487.68,309045,308949,311446,308025,309458,1670,680,713,993,1377,190708,192676,189979,189909,190422
4487.83,309005,308967,311451,308005,309419,1682,676,724,1010,1415,190741,192658,189963,189909,190427
4487.97,308975,309004,311477,308022,309415,1705,676,738,1002,1412,190751,192628,189920,189908,190432
4488.11,308922,309034,311517,308040,309378,1730,656,745,1000,1430,190770,192618,189876,189896,190453
4488.25,308881,309056,311544,308040,309351,1737,667,744,1021,1434,190804,192587,189858,189876,190466
4488.4,308818,309084,311574,308031,309333,1768,680,750,1038,1441,190841,192541,189833,189865,190484
4488.54,308772,309094,311579,308029,309315,1796,691,764,1060,1447,190857,192522,189811,189843,190502
4488.68,308726,309119,311590,308047,309297,1816,698,782,1047,1457,190873,192495,189782,189842,190511
4488.83,308646,309147,311609,308046,309267,1821,707,796,1080,1477,190940,192457,189751,189823,190515
4488.97,308614,309181,311615,308022,309223,1821,699,815,1092,1484,190977,192432,189720,189830,190552
4489.11,308598,309199,311648,308029,309188,1812,695,819,1092,1498,191011,192420,189694,189828,190565
4489.26,308547,309220,311655,308024,309157,1813,691,828,1107,1502,191061,192400,189674,189816,190586
4489.4,308525,309261,311669,308013,309138,1833,692,843,1140,1520,191065,192359,189647,189802,190591
4489.54,308463,309298,311681,308006,309089,1876,696,869,1157,1537,191096,192319,189617,189795,190630
4489.68,308403,309334,311685,308015,309050,1915,698,889,1159,1551,191116,192288,189588,189790,190657
4489.83,308376,309342,311688,308021,309053,1913,711,912,1164,1558,191151,192263,189570,189786,190655
4489.97,308308,309372,311689,308007,309015,1924,718,925,1190,1580,191201,192220,189542,189771,190679
4490.11,308248,309371,311695,307987,308969,1944,708,930,1194,1582,191243,192219,189535,189786,190706
4490.26,308174,309384,311698,307976,308927,1968,712,944,1186,1575,191285,192200,189521,189804,190752
4490.4,308111,309403,311671,307972,308900,2002,720,966,1181,1567,191318,192179,189523,189809,190783
4490.54,308004,309417,311700,307969,308878,2064,717,967,1187,1562,191352,192161,189496,189802,190811
4490.69,307945,309442,311707,307942,308859,2068,731,987,1199,1593,191392,192124,189474,189809,190811
4490.83,307899,309463,311692,307959,308813,2075,738,1013,1182,1600,191428,192105,189460,189803,190846
4490.97,307869,309486,311679,307930,308763,2079,749,1020,1217,1623,191471,192072,189461,189789,190872
4491.11,307781,309501,311667,307934,308725,2112,756,1030,1217,1617,191524,192045,189468,189782,190911
4491.26,307709,309521,311674,307938,308692,2145,768,1037,1217,1612,191549,192011,189454,189775,190949
4491.4,307648,309549,311686,307952,308658,2163,762,1043,1205,1618,191592,191982,189442,189775,190973
4491.54,307582,309607,311682,307935,308614,2181,762,1044,1218,1614,191639,191938,189451,189770,191016
4491.69,307519,309620,311685,307925,308599,2201,784,1037,1228,1616,191687,191904,189452,189774,191037
4491.83,307478,309633,311693,307926,308580,2218,807,1028,1242,1629,191706,191870,189452,189755,191052
4491.97,307412,309641,311684,307927,308562,2239,823,1050,1232,1636,191746,191846,189444,189765,191056
4492.11,307302,309660,311669,307914,308544,2288,824,1057,1247,1651,191799,191820,189443,189764,191071
4492.26,307240,309693,311679,307896,308511,2288,835,1074,1280,1647,191870,191781,189420,189751,191111
4492.4,307168,309723,311702,307882,308452,2293,828,1076,1280,1676,191936,191760,189399,189772,191140
4492.54,307095,309733,311693,307865,308416,2288,835,1088,1306,1674,192017,191750,189388,189759,191181
4492.69,307040,309750,311679,307858,308372,2279,851,1112,1320,1678,192084,191715,189386,189753,191224
4492.83,306962,309771,311696,307863,308358,2302,874,1108,1294,1649,192136,191668,189373,189771,191260
4492.97,306892,309786,311693,307864,308310,2341,881,1107,1287,1657,192170,191656,189380,189778,191295
4493.12,306798,309812,311678,307844,308268,2369,896,1113,1296,1660,192227,191609,189386,189775,191342
4493.26,306723,309818,311696,307808,308230,2378,909,1107,1329,1666,192288,191597,189386,189769,191372
4493.4,306657,309837,311702,307807,308179,2360,913,1128,1338,1685,192364,191578,189368,189764,191407
4493.54,306600,309847,311704,307793,308131,2365,928,1146,1346,1714,192416,191561,189350,189773,191428
4493.69,306520,309852,311681,307769,308099,2365,934,1159,1332,1708,192493,191556,189365,189818,191465
4493.83,306414,309866,311654,307735,308082,2392,946,1166,1329,1710,192568,191524,189375,189848,191483
4493.97,306317,309893,311650,307708,308042,2413,943,1162,1324,1728,192647,191502,189380,189873,191500
4494.12,306246,309896,311661,307711,308010,2411,948,1159,1328,1758,192723,191492,189382,189873,191513
4494.26,306172,309896,311653,307713,307963,2426,972,1169,1331,1772,192781,191475,189391,189872,191549
4494.4,306089,309920,311655,307687,307926,2418,979,1189,1339,1780,192874,191441,189368,189881,191578
4494.55,306005,309912,311645,307661,307875,2439,994,1197,1354,1808,192940,191433,189376,189880,191610
4494.69,305901,309931,311654,307644,307847,2470,988,1195,1367,1797,193007,191425,189376,189889,191653
4494.83,305825,309942,311668,307635,307793,2472,1011,1185,1375,1808,193072,191388,189364,189901,191689
4494.97,305769,309958,311666,307645,307760,2475,995,1195,1355,1813,193132,191387,189358,189916,191715
4495.12,305664,309956,311664,307653,307723,2486,1012,1195,1347,1818,193224,191374,189362,189912,191754
4495.26,305617,309956,311656,307614,307693,2483,1007,1191,1373,1828,193282,191365,189373,189929,191771
4495.4,305527,309942,311644,307588,307653,2481,1011,1210,1382,1845,193371,191368,189360,189951,191799
4495.55,305462,309950,311632,307544,307599,2489,1022,1225,1397,1841,193426,191345,189362,189982,191848
4495.69,305378,309950,311628,307514,307559,2503,1023,1220,1400,1842,193496,191341,189372,190008,191878
4495.83,305320,309952,311590,307493,307515,2509,1024,1258,1421,1841,193547,191331,189367,190007,191925
4495.98,305227,309966,311590,307467,307476,2503,1018,1263,1406,1865,193634,191325,189362,190047,191956
4496.12,305157,309993,311566,307467,307430,2505,1010,1279,1398,1862,193707,191309,189365,190057,192009
4496.26,305079,309993,311575,307442,307399,2501,1025,1272,1415,1861,193786,191296,189362,190069,192040
4496.4,304991,310001,311589,307436,307364,2512,1022,1259,1405,1870,193861,191282,189374,190075,192066
4496.55,304937,310004,311604,307425,307317,2489,1032,1250,1396,1875,193951,191274,189375,190091,192108
4496.69,304871,309997,311571,307436,307280,2506,1061,1266,1364,1882,194009,191252,189384,190114,192142
4496.83,304821,310011,311557,307429,307227,2513,1063,1281,1373,1902,194066,191233,189390,190117,192169
4496.98,304746,310013,311538,307428,307198,2543,1050,1286,1375,1901,194113,191248,189411,190116,192198
4497.12,304691,310016,311520,307417,307160,2525,1044,1284,1384,1893,194190,191248,189434,190113,192232
4497.26,304639,310045,311499,307411,307108,2510,1025,1301,1381,1872,194262,191235,189437,190115,192298
4497.4,304543,310050,311498,307388,307077,2526,1021,1298,1403,1847,194348,191230,189431,190116,192344
4497.55,304482,310040,311502,307346,307047,2515,1019,1290,1429,1825,194415,191236,189430,190137,192390
4497.69,304396,310058,311505,307332,307026,2523,1009,1291,1425,1809,194485,191212,189430,190159,192423
4497.83,304341,310081,311499,307305,306992,2499,999,1295,1425,1824,194570,191205,189429,190180,192445
4497.98,304226,310061,311487,307280,306973,2536,1010,1264,1422,1829,194645,191212,189480,190205,192465
4498.12,304161,310109,311481,307270,306946,2543,1015,1269,1423,1818,194706,191173,189479,190211,192506
4498.26,304047,310118,311488,307247,306937,2564,996,1261,1416,1809,194795,191184,189482,190236,192517
4498.41,303975,310124,311491,307244,306927,2556,1011,1262,1415,1805,194879,191168,189483,190241,192535
4498.55,303924,310176,311508,307212,306882,2543,988,1260,1428,1801,194955,191152,189485,190258,192575
4498.69,303860,310215,311519,307205,306864,2542,980,1275,1436,1785,195019,191120,189457,190256,192611
4498.83,303794,310214,311512,307192,306862,2527,969,1277,1441,1767,195107,191134,189458,190254,192639
4498.98,303712,310224,311500,307180,306844,2523,977,1278,1439,1748,195187,191121,189464,190277,192672
4499.12,303659,310251,311503,307153,306811,2534,979,1262,1443,1723,195230,191104,189480,190300,192723
4499.26,303576,310289,311494,307140,306771,2514,976,1267,1458,1742,195326,191078,189489,190308,192744
4499.41,303545,310305,311508,307109,306721,2494,975,1253,1474,1727,195386,191071,189493,190324,192803
4499.55,303506,310338,311504,307128,306698,2451,978,1258,1454,1710,195462,191030,189485,190336,192841
4499.69,303458,310386,311522,307121,306644,2430,977,1233,1467,1736,195539,190993,189489,190337,192853
4499.84,303365,310397,311527,307106,306623,2435,986,1219,1452,1720,195626,190983,189500,190364,192892
4499.98,303310,310417,311537,307083,306595,2436,990,1208,1457,1721,195687,190968,189504,190385,192931
4500.12,303257,310419,311520,307076,306586,2430,991,1236,1443,1707,195746,190969,189488,190409,192957
4500.26,303201,310421,311520,307075,306575,2370,994,1234,1441,1693,195852,190958,189487,190407,192982
4500.41,303169,310436,311510,307059,306560,2350,997,1221,1446,1690,195903,190940,189510,190423,193000
4500.55,303092,310451,311495,307047,306537,2362,1002,1224,1438,1666,195970,190922,189516,190433,193041
4500.69,303052,310454,311506,307040,306519,2345,999,1211,1430,1667,196030,190919,189519,190446,193056
4500.84,303024,310455,311506,307043,306495,2318,991,1196,1428,1672,196077,190920,189526,190448,193072
4500.98,302975,310482,311509,307018,306490,2293,996,1190,1423,1672,196150,190891,189520,190476,193087
4501.12,302923,310489,311495,307015,306452,2312,1003,1186,1422,1678,196179,190867,189534,190479,193109
4501.27,302862,310496,311517,306997,306429,2302,995,1165,1429,1656,196250,190862,189536,190493,193152
4501.41,302824,310506,311500,306990,306415,2267,987,1176,1420,1637,196325,190855,189535,190507,193184
4501.55,302778,310509,311541,306969,306398,2256,989,1156,1411,1633,196390,190847,189515,190523,193198
4501.69,302749,310520,311553,306964,306401,2231,988,1152,1402,1605,196441,190842,189503,190544,193225
4501.84,302703,310531,311589,306975,306397,2226,991,1133,1391,1606,196493,190831,189485,190549,193238
4501.98,302654,310546,311575,306950,306388,2213,990,1140,1397,1570,196557,190821,189476,190569,193281
4502.12,302581,310557,311596,306960,306365,2203,972,1133,1403,1538,196638,190832,189476,190549,193332
4502.27,302529,310556,311606,306953,306367,2186,973,1130,1384,1528,196704,190834,189469,190581,193338
4502.41,302483,310575,311633,306965,306365,2187,972,1135,1361,1501,196758,190807,189440,190599,193359
4502.55,302465,310594,311654,306962,306317,2157,979,1129,1362,1535,196799,190792,189429,190592,193368
4502.69,302413,310624,311650,306955,306290,2146,977,1144,1376,1530,196870,190775,189416,190585,193392
4502.84,302379,310658,311685,306939,306295,2132,960,1127,1363,1514,196917,190758,189403,190617,193406
4502.98,302354,310667,311657,306934,306260,2139,963,1137,1338,1521,196940,190749,189417,190636,193434
4503.12,302331,310673,311674,306929,306246,2119,969,1129,1323,1527,196984,190740,189408,190654,193439
4503.27,302286,310686,311658,306920,306215,2120,973,1136,1338,1506,197027,190717,189414,190649,193496
4503.41,302261,310712,311672,306907,306209,2106,960,1109,1336,1494,197067,190700,189426,190672,193505
4503.55,302245,310728,311679,306923,306198,2086,947,1105,1311,1522,197108,190701,189419,190674,193504
4503.7,302228,310743,311689,306935,306193,2051,951,1097,1287,1513,197160,190700,189414,190695,193511
4503.84,302188,310764,311697,306935,306160,2015,936,1086,1271,1536,197231,190702,189417,190708,193512
4503.98,302175,310785,311720,306919,306133,1987,935,1064,1283,1528,197270,190681,189419,190712,193547
4504.13,302144,310804,311748,306935,306142,1948,919,1048,1262,1511,197328,190671,189405,190713,193553
4504.27,302112,310810,311788,306956,306143,1945,909,1033,1255,1498,197363,190669,189388,190700,193563
4504.41,302073,310830,311816,306952,306154,1938,908,1021,1265,1500,197398,190651,189382,190705,193552
4504.55,302056,310856,311842,306969,306149,1940,902,1016,1242,1489,197412,190637,189358,190724,193566
4504.7,302055,310885,311861,306993,306135,1910,892,1008,1225,1483,197443,190630,189344,190720,193587
4504.84,302031,310911,311883,307016,306144,1898,874,1000,1223,1468,197487,190615,189335,190701,193588
4504.98,302017,310943,311886,307025,306138,1891,864,1003,1232,1483,197513,190591,189327,190687,193583
4505.13,302024,310971,311892,307039,306130,1880,844,998,1224,1472,197523,190579,189329,190690,193612
4505.27,302040,311006,311915,307061,306117,1866,840,993,1226,1456,197532,190553,189309,190676,193640
4505.41,302011,311012,311931,307070,306114,1851,834,993,1225,1440,197577,190540,189292,190665,193656
4505.56,302008,311045,311956,307079,306122,1820,813,970,1204,1435,197609,190530,189296,190677,193659
4505.7,302001,311076,312007,307095,306114,1775,808,961,1193,1443,197666,190513,189264,190665,193658
4505.84,301978,311095,312020,307105,306096,1765,814,960,1179,1446,197701,190491,189252,190660,193667
4505.98,301948,311140,312041,307139,306107,1776,826,968,1161,1422,197718,190443,189229,190647,193680
4506.13,301922,311153,312059,307139,306093,1773,827,969,1157,1408,197749,190435,189208,190656,193712
4506.27,301923,311156,312087,307146,306096,1770,826,956,1149,1396,197761,190425,189199,190656,193720
4506.41,301918,311192,312130,307170,306086,1743,812,937,1139,1392,197801,190395,189177,190644,193738
4506.56,301906,311209,312141,307186,306125,1715,809,939,1137,1363,197844,190379,189177,190635,193733
4506.7,301897,311236,312166,307219,306139,1697,790,938,1113,1337,197866,190366,189151,190628,193740
4506.84,301903,311264,312193,307229,306169,1662,798,938,1090,1306,197901,190329,189128,190642,193748
4506.98,301892,311297,312222,307257,306180,1656,800,927,1095,1304,197920,190289,189107,190612,193743
4507.13,301896,311334,312277,307254,306188,1637,791,901,1096,1303,197938,190266,189082,190619,193739
4507.27,301887,311336,312298,307270,306174,1611,797,901,1078,1303,197969,190252,189057,190617,193756
4507.41,301882,311361,312338,307269,306174,1608,793,895,1080,1281,197974,190234,189027,190615,193775
4507.56,301868,311384,312362,307290,306198,1590,778,898,1082,1262,198006,190217,189004,190588,193767
4507.7,301893,311408,312393,307318,306235,1573,777,894,1078,1255,198012,190193,188982,190576,193742
4507.84,301911,311444,312404,307359,306238,1546,772,891,1061,1254,198028,190159,188967,190562,193739
4507.99,301897,311461,312415,307367,306265,1532,750,897,1063,1230,198053,190167,188950,190562,193737
