t,S0,S1,S2,S3,S4,I0,I1,I2,I3,I4,R0,R1,R2,R3,R4
5114.89,306844,300776,309190,311296,317337,1299,1918,1649,1528,2140,192539,197920,190484,187303,181816
5115.03,306843,300716,309169,311266,317257,1313,1934,1637,1536,2149,192525,197958,190515,187320,181889
5115.17,306830,300647,309128,311227,317206,1306,1940,1673,1549,2166,192541,198019,190526,187348,181929
5115.32,306788,300592,309116,311225,317113,1318,1967,1658,1536,2196,192567,198047,190558,187368,181989
5115.46,306768,300533,309081,311191,317008,1338,1987,1658,1552,2247,192561,198077,190602,187398,182041
5115.6,306748,300508,309044,311153,316915,1356,1959,1662,1581,2270,192562,198129,190635,187406,182102
5115.75,306722,300428,309014,311116,316842,1382,1987,1678,1604,2298,192564,198179,190646,187416,182150
5115.89,306729,300363,308976,311069,316777,1365,2034,1710,1616,2310,192572,198194,190660,187441,182208
5116.03,306702,300325,308935,311042,316715,1379,2031,1714,1646,2329,192586,198233,190699,187439,182252
5116.17,306668,300278,308860,310986,316615,1389,2019,1747,1668,2353,192609,198296,190742,187461,182328
5116.32,306637,300262,308818,310926,316501,1394,2014,1760,1688,2365,192631,198319,190777,187496,182421
5116.46,306637,300173,308757,310871,316440,1378,2023,1773,1680,2375,192645,198383,190817,187557,182479
5116.6,306619,300133,308724,310832,316345,1396,2035,1763,1700,2385,192657,198408,190863,187580,182563
5116.75,306593,300090,308689,310805,316270,1406,2044,1759,1713,2381,192675,198443,190908,187604,182650
5116.89,306560,300057,308634,310774,316187,1412,2032,1787,1707,2414,192703,198500,190931,187639,182694
5117.03,306538,299997,308592,310715,316105,1432,2039,1798,1725,2429,192713,198545,190963,187665,182765
5117.18,306534,299955,308542,310678,316024,1436,2045,1817,1713,2438,192722,198580,190990,187710,182839
5117.32,306512,299920,308485,310616,315927,1451,2033,1820,1729,2448,192737,198612,191038,187751,182920
5117.46,306489,299868,308438,310566,315802,1464,2030,1827,1763,2499,192743,198663,191080,187764,182999
5117.6,306484,299820,308386,310516,315710,1488,2043,1845,1798,2527,192726,198697,191106,187789,183075
5117.75,306468,299746,308333,310457,315603,1495,2065,1862,1798,2579,192736,198752,191157,187845,183132
5117.89,306437,299688,308299,310406,315487,1513,2077,1851,1810,2600,192758,198795,191204,187881,183223
5118.03,306411,299614,308242,310348,315403,1552,2116,1848,1798,2620,192745,198837,191258,187949,183287
5118.18,306370,299536,308211,310314,315305,1564,2126,1859,1800,2654,192764,198900,191288,187973,183356
5118.32,306351,299478,308162,310284,315191,1568,2139,1875,1794,2676,192774,198942,191322,188007,183438
5118.46,306300,299405,308139,310244,315095,1585,2140,1881,1807,2679,192805,199011,191343,188029,183532
5118.6,306269,299348,308092,310169,315016,1581,2146,1894,1836,2692,192825,199066,191370,188077,183618
5118.75,306234,299287,308074,310120,314900,1602,2124,1878,1844,2716,192841,199149,191408,188120,183715
5118.89,306217,299197,308023,310081,314780,1602,2149,1910,1849,2747,192852,199207,191432,188163,183799
5119.03,306171,299132,307972,310047,314691,1605,2148,1924,1864,2787,192889,199275,191465,188180,183858
5119.18,306138,299084,307923,310010,314607,1612,2135,1921,1890,2791,192921,199330,191516,188198,183934
5119.32,306127,299030,307870,309967,314516,1623,2130,1920,1898,2798,192925,199396,191566,188230,184017
5119.46,306094,298959,307808,309939,314416,1618,2147,1952,1909,2787,192966,199448,191598,188255,184131
5119.6,306059,298931,307744,309875,314296,1622,2116,1971,1944,2806,192988,199501,191651,188285,184236
5119.75,306059,298896,307716,309818,314190,1610,2115,1961,1943,2838,193000,199531,191686,188327,184314
5119.89,306043,298835,307710,309766,314058,1596,2133,1928,1973,2876,193029,199574,191736,188354,184414
5120.03,306030,298776,307643,309712,313957,1574,2129,1950,1969,2858,193063,199628,191772,188408,184523
5120.18,306024,298724,307555,309653,313862,1586,2155,2010,1997,2861,193051,199660,191806,188438,184624
5120.32,305985,298667,307505,309594,313758,1600,2161,2031,2006,2884,193083,199706,191841,188489,184714
5120.46,305964,298620,307468,309531,313645,1591,2154,2027,2005,2900,193116,199760,191881,188543,184807
5120.61,305922,298561,307420,309465,313525,1598,2132,2025,2009,2909,193146,199842,191933,188604,184921
5120.75,305917,298532,307370,309428,313404,1583,2131,2017,2021,2948,193162,199869,191994,188621,185004
5120.89,305906,298472,307308,309354,313325,1596,2153,2040,2037,2951,193170,199902,192038,188667,185086
5121.03,305900,298414,307265,309298,313233,1595,2126,2029,2040,2937,193180,199985,192092,188718,185193
5121.18,305887,298384,307214,309272,313128,1592,2111,2027,2045,2978,193196,200033,192141,188749,185252
5121.32,305869,298330,307147,309223,313006,1602,2134,2036,2026,2975,193213,200062,192190,188812,185374
5121.46,305853,298248,307089,309152,312905,1614,2149,2026,2043,2974,193215,200123,192254,188865,185483
5121.61,305846,298208,307054,309140,312798,1602,2131,2026,2023,2964,193237,200178,192289,188899,185607
5121.75,305827,298162,307016,309089,312692,1603,2121,2018,2026,2951,193253,200229,192332,188942,185728
5121.89,305793,298101,306965,309029,312587,1609,2141,2025,2039,2964,193280,200268,192380,188985,185815
5122.03,305789,298044,306915,309002,312502,1598,2135,2049,2040,2953,193300,200341,192406,189020,185917
5122.18,305735,297987,306856,308948,312399,1604,2141,2048,2041,2964,193347,200390,192466,189078,186014
5122.32,305728,297928,306823,308903,312329,1596,2145,2032,2038,2933,193361,200438,192514,189131,186121
5122.46,305712,297873,306799,308864,312222,1589,2134,2037,2034,2925,193377,200494,192537,189187,186243
5122.61,305700,297806,306762,308818,312173,1586,2159,2038,2033,2913,193389,200539,192571,189227,186316
5122.75,305709,297750,306708,308741,312066,1567,2156,2024,2048,2876,193416,200589,192637,189290,186453
5122.89,305702,297718,306650,308678,311994,1555,2142,2024,2032,2872,193448,200634,192694,189359,186531
5123.03,305699,297687,306597,308618,311908,1543,2114,2042,2031,2885,193466,200703,192729,189421,186605
5123.18,305668,297639,306571,308600,311847,1574,2124,2054,2020,2861,193466,200744,192744,189458,186681
5123.32,305638,297569,306538,308552,311740,1570,2137,2061,2005,2850,193502,200799,192763,189527,186799
5123.46,305640,297538,306483,308519,311669,1542,2121,2055,1993,2844,193541,200849,192827,189561,186875
5123.61,305629,297494,306439,308448,311565,1526,2135,2036,2008,2872,193568,200879,192878,189614,186951
5123.75,305626,297454,306397,308401,311474,1521,2137,2035,2014,2870,193572,200919,192920,189648,187049
5123.89,305618,297443,306360,308348,311400,1493,2103,2020,2020,2865,193611,200973,192967,189689,187133
5124.04,305621,297403,306343,308309,311268,1478,2115,2008,1997,2903,193624,201000,193004,189758,187216
5124.18,305612,297359,306307,308280,311163,1460,2112,1994,1978,2901,193652,201040,193058,189807,187313
5124.32,305596,297323,306272,308252,311050,1456,2087,1978,1992,2908,193661,201093,193103,189836,187416
5124.46,305589,297289,306263,308219,310948,1439,2082,1964,2000,2906,193687,201140,193127,189873,187516
5124.61,305586,297269,306229,308188,310860,1433,2047,1954,1982,2886,193692,201199,193165,189921,187625
5124.75,305579,297250,306172,308170,310749,1432,2035,1964,1981,2895,193699,201231,193206,189941,187722
5124.89,305588,297226,306118,308121,310686,1420,2030,1983,2000,2867,193714,201267,193245,189978,187813
5125.04,305574,297171,306075,308095,310590,1409,2047,1987,2001,2855,193739,201286,193289,190006,187922
5125.18,305562,297116,306016,308028,310531,1425,2055,1976,2021,2830,193731,201338,193350,190049,188018
5125.32,305554,297090,305963,307963,310451,1411,2034,1961,2024,2811,193762,201393,193414,190111,188122
5125.47,305531,297046,305946,307928,310396,1413,2025,1945,2030,2780,193780,201432,193448,190151,188216
5125.61,305542,297041,305911,307890,310332,1372,1999,1924,2024,2783,193813,201474,193504,190199,188270
5125.75,305563,297015,305881,307867,310254,1353,1965,1915,2023,2795,193817,201523,193547,190226,188347
5125.89,305590,296969,305862,307818,310164,1328,1950,1897,2016,2776,193823,201592,193578,190287,188457
5126.04,305575,296964,305815,307775,310096,1343,1915,1882,2021,2763,193828,201628,193628,190316,188535
5126.18,305585,296929,305788,307728,310018,1338,1910,1865,2010,2738,193825,201664,193677,190371,188640
5126.32,305597,296900,305756,307690,309952,1332,1911,1851,1998,2718,193829,201690,193725,190429,188723
5126.47,305601,296866,305719,307658,309886,1316,1888,1865,1971,2675,193835,201754,193747,190477,188841
5126.61,305599,296843,305696,307644,309828,1308,1894,1840,1944,2645,193841,201783,193801,190511,188921
5126.75,305583,296822,305649,307616,309779,1329,1879,1855,1936,2614,193850,201813,193829,190546,189011
5126.89,305606,296801,305634,307597,309714,1316,1869,1852,1910,2589,193845,201847,193853,190585,189099
5127.04,305620,296775,305610,307559,309670,1318,1870,1846,1902,2556,193832,201863,193879,190634,189185
5127.18,305628,296759,305591,307507,309616,1313,1853,1820,1914,2560,193829,201889,193923,190674,189240
5127.32,305615,296723,305534,307473,309541,1314,1855,1838,1914,2549,193833,201915,193949,190712,189321
5127.47,305627,296701,305487,307440,309458,1295,1844,1823,1909,2564,193840,201936,194015,190740,189393
5127.61,305616,296706,305479,307382,309378,1302,1798,1806,1904,2577,193843,201985,194039,190802,189456
5127.75,305635,296708,305450,307344,309274,1271,1778,1811,1899,2585,193853,202017,194064,190851,189544
5127.9,305638,296696,305440,307314,309204,1271,1787,1789,1875,2591,193855,202018,194097,190904,189608
5128.04,305640,296672,305440,307270,309154,1259,1803,1742,1894,2576,193864,202022,194144,190924,189676
5128.18,305652,296674,305406,307259,309094,1261,1782,1749,1886,2548,193847,202045,194170,190950,189769
5128.32,305649,296661,305421,307244,309038,1261,1754,1731,1871,2525,193848,202079,194173,190977,189839
5128.47,305658,296634,305404,307238,308985,1271,1747,1704,1853,2517,193840,202103,194209,190996,189910
5128.61,305672,296649,305394,307216,308927,1262,1735,1674,1849,2503,193835,202100,194251,191023,189979
5128.75,305682,296626,305373,307180,308866,1266,1723,1666,1859,2474,193825,202136,194275,191047,190061
5128.9,305687,296606,305355,307157,308821,1253,1727,1652,1849,2447,193834,202149,194307,191081,190137
5129.04,305698,296590,305353,307121,308766,1243,1731,1650,1862,2431,193822,202160,194321,191102,190199
5129.18,305687,296586,305320,307102,308689,1243,1699,1656,1838,2449,193831,202199,194341,191149,190246
5129.32,305706,296582,305301,307102,308667,1236,1662,1634,1773,2401,193823,202233,194384,191220,190312
5129.47,305706,296605,305274,307085,308622,1231,1636,1629,1773,2377,193830,202242,194418,191251,190391
5129.61,305726,296601,305273,307041,308566,1234,1614,1616,1773,2331,193813,202277,194427,191296,190483
5129.75,305728,296582,305262,307031,308529,1240,1616,1602,1735,2313,193811,202299,194446,191356,190532
5129.9,305752,296557,305269,306999,308501,1235,1617,1573,1726,2276,193805,202324,194466,191391,190590
5130.04,305776,296589,305260,306983,308449,1221,1599,1561,1686,2253,193800,202321,194488,191442,190655
5130.18,305796,296611,305244,306962,308408,1222,1585,1555,1681,2241,193780,202319,194498,191465,190707
5130.33,305812,296613,305252,306960,308381,1217,1567,1514,1674,2201,193771,202332,194534,191473,190773
5130.47,305847,296623,305254,306930,308342,1205,1559,1497,1647,2178,193751,202327,194553,191530,190846
5130.61,305854,296621,305296,306935,308326,1198,1544,1461,1652,2149,193745,202334,194552,191523,190887
5130.75,305857,296624,305279,306913,308304,1204,1533,1437,1637,2123,193731,202336,194587,191546,190924
5130.9,305847,296611,305292,306914,308276,1204,1524,1424,1597,2096,193738,202359,194589,191592,190975
5131.04,305856,296626,305333,306939,308244,1195,1509,1408,1552,2103,193730,202365,194587,191619,191000
5131.18,305877,296622,305340,306906,308195,1176,1479,1405,1562,2091,193738,202401,194576,191638,191058
5131.33,305903,296630,305338,306895,308176,1159,1463,1386,1523,2068,193731,202409,194587,191684,191105
5131.47,305910,296634,305328,306891,308112,1149,1458,1382,1514,2071,193735,202408,194597,191692,191162
5131.61,305935,296630,305341,306895,308101,1137,1455,1370,1506,2040,193726,202410,194602,191694,191205
5131.76,305947,296647,305342,306908,308068,1135,1437,1373,1480,2016,193711,202411,194606,191709,191268
5131.9,305962,296649,305357,306925,308019,1117,1454,1365,1452,2021,193719,202393,194608,191717,191308
5132.04,305990,296674,305363,306904,307989,1099,1431,1352,1440,1998,193708,202393,194617,191742,191359
5132.18,306014,296667,305360,306895,307954,1081,1428,1331,1432,1987,193701,202413,194633,191751,191402
5132.33,306026,296688,305372,306912,307928,1085,1404,1312,1384,1976,193691,202409,194640,191775,191441
5132.47,306059,296679,305371,306922,307913,1096,1380,1309,1375,1927,193657,202440,194635,191779,191506
5132.61,306075,296715,305375,306913,307881,1096,1369,1290,1351,1900,193647,202426,194660,191815,191567
5132.76,306091,296739,305393,306927,307861,1088,1348,1289,1314,1860,193633,202430,194648,191834,191632
5132.9,306103,296749,305412,306918,307837,1085,1338,1278,1329,1832,193632,202419,194646,191836,191689
5133.04,306131,296743,305442,306935,307840,1073,1326,1239,1316,1798,193624,202436,194659,191831,191721
5133.19,306150,296779,305439,306944,307808,1062,1291,1228,1282,1764,193616,202434,194668,191855,191774
5133.33,306154,296818,305474,306954,307819,1058,1273,1209,1267,1739,193615,202413,194655,191854,191792
5133.47,306161,296827,305489,306953,307816,1046,1253,1209,1264,1702,193618,202420,194643,191850,191838
5133.62,306177,296865,305513,306934,307801,1042,1236,1167,1274,1674,193600,202398,194661,191864,191884
5133.76,306229,296861,305532,306940,307759,1042,1239,1159,1267,1654,193553,202399,194647,191864,191947
5133.9,306246,296879,305558,306947,307761,1028,1232,1150,1252,1632,193554,202387,194624,191854,191954
5134.04,306296,296875,305592,306975,307742,1037,1243,1115,1237,1618,193509,202384,194632,191843,191976
5134.19,306324,296881,305623,306986,307745,1032,1235,1083,1224,1623,193486,202386,194635,191850,191976
5134.33,306350,296899,305647,306999,307737,1015,1236,1056,1194,1612,193472,202369,194632,191864,191992
5134.47,306394,296921,305648,307003,307734,999,1217,1052,1177,1587,193456,202372,194625,191881,192021
5134.62,306398,296949,305687,307020,307765,1004,1205,1019,1153,1538,193446,202362,194628,191891,192044
5134.76,306420,296971,305711,307017,307747,1018,1161,1007,1140,1555,193411,202378,194616,191901,192048
5134.9,306451,296959,305762,307057,307725,1005,1177,983,1119,1547,193391,202374,194595,191879,192072
5135.05,306483,296987,305784,307078,307726,970,1154,982,1112,1535,193396,202381,194572,191867,192084
5135.19,306509,296995,305815,307076,307718,950,1167,946,1115,1513,193380,202365,194574,191876,192113
5135.33,306549,297015,305838,307113,307726,922,1139,950,1096,1480,193360,202366,194541,191861,192140
5135.47,306580,297053,305863,307139,307725,907,1124,924,1084,1470,193347,202344,194547,191843,192155
5135.62,306594,297062,305892,307158,307723,911,1116,933,1076,1449,193329,202343,194509,191829,192180
5135.76,306619,297088,305922,307191,307733,881,1096,918,1053,1455,193328,202339,194491,191832,192167
5135.9,306636,297127,305967,307212,307738,888,1070,900,1043,1465,193299,202335,194469,191815,192158
5136.05,306672,297149,306008,307220,307749,879,1077,881,1039,1447,193271,202302,194453,191811,192169
5136.19,306699,297181,306033,307232,307755,853,1076,874,1026,1415,193281,202274,194434,191812,192198
5136.33,306721,297196,306051,307211,307751,854,1067,862,1034,1389,193254,202261,194427,191809,192217
5136.48,306772,297226,306089,307218,307746,838,1065,858,1018,1386,193220,202230,194395,191818,192230
5136.62,306783,297245,306105,307239,307763,826,1038,847,1008,1372,193214,202237,194385,191805,192238
5136.76,306825,297262,306140,307279,307770,811,1043,824,1001,1359,193189,202203,194385,191780,192250
5136.91,306849,297309,306189,307289,307799,811,1022,805,985,1332,193161,202177,194350,191784,192257
5137.05,306861,297340,306226,307318,307828,815,1015,789,958,1303,193140,202148,194320,191771,192252
5137.19,306908,297372,306271,307338,307843,807,1002,778,947,1276,193104,202131,194280,191761,192257
5137.33,306949,297407,306297,307376,307857,807,996,775,939,1267,193069,202105,194265,191738,192247
5137.48,306961,297455,306335,307412,307870,812,984,757,919,1250,193048,202076,194259,191724,192251
5137.62,306993,297482,306366,307437,307899,790,989,759,911,1240,193032,202050,194211,191709,192230
5137.76,307027,297513,306404,307450,307915,788,980,747,919,1225,193010,202025,194181,191686,192234
5137.91,307062,297564,306434,307473,307934,777,983,743,906,1224,192984,201985,194146,191684,192222
5138.05,307096,297568,306461,307496,307956,774,973,757,893,1209,192949,201986,194113,191675,192216
5138.19,307139,297615,306495,307538,307965,758,962,750,874,1215,192913,201962,194084,191652,192184
5138.34,307157,297645,306542,307588,307993,761,949,735,860,1193,192896,201950,194051,191620,192183
5138.48,307193,297666,306594,307626,308017,732,936,703,847,1171,192891,201947,194034,191596,192180
5138.62,307231,297683,306641,307649,308040,715,924,680,827,1146,192863,201941,194016,191592,192183
5138.76,307276,297696,306675,307678,308049,705,931,668,817,1131,192838,201912,193997,191572,192194
5138.91,307316,297750,306718,307707,308053,700,913,649,813,1137,192807,201887,193968,191555,192188
5139.05,307370,297782,306772,307726,308044,680,912,645,807,1131,192786,201860,193915,191524,192199
5139.19,307417,297819,306817,307766,308070,675,902,622,795,1114,192748,201833,193896,191496,192184
5139.34,307425,297847,306830,307790,308069,673,882,625,781,1114,192726,201828,193878,191478,192187
5139.48,307480,297880,306861,307829,308111,657,876,620,781,1097,192688,201789,193836,191439,192163
5139.62,307506,297910,306896,307871,308109,658,879,624,773,1085,192658,201744,193799,191411,192172
5139.77,307524,297950,306934,307900,308123,664,895,616,756,1071,192632,201692,193767,191401,192181
5139.91,307577,297994,306981,307937,308137,653,881,605,762,1067,192595,201665,193723,191359,192175
5140.05,307610,298046,307031,307964,308162,653,864,596,749,1044,192563,201644,193680,191343,192172
5140.2,307642,298091,307070,308009,308180,633,843,597,737,1038,192554,201611,193634,191318,192162
5140.34,307672,298114,307116,308046,308186,636,833,582,729,1042,192517,201591,193605,191294,192155
5140.48,307717,298160,307174,308065,308197,632,837,579,734,1022,192478,201544,193556,191271,192168
5140.62,307738,298190,307214,308122,308210,629,841,583,712,1010,192455,201502,193515,191241,192157
5140.77,307789,298230,307254,308157,308220,627,827,572,723,988,192406,201474,193480,191195,192169
5140.91,307845,298266,307292,308181,308220,611,818,567,710,1002,192359,201445,193453,191182,192160
5141.05,307859,298306,307338,308216,308229,603,804,566,714,988,192335,201419,193414,191146,192158
5141.2,307909,298307,307375,308246,308249,594,805,552,700,980,192299,201420,193384,191129,192156
5141.34,307941,298343,307439,308275,308258,596,791,547,680,974,192272,201404,193337,191107,192151
5141.48,308010,298402,307466,308293,308275,576,785,537,681,957,192226,201355,193309,191089,192154
5141.62,308015,298425,307510,308331,308288,586,789,532,681,955,192205,201323,193266,191050,192140
5141.77,308031,298486,307550,308368,308315,598,772,523,667,949,192184,201277,193238,191030,192115
5141.91,308079,298530,307591,308415,308326,583,770,524,665,925,192152,201236,193199,190983,192128
5142.05,308131,298552,307651,308450,308356,574,769,509,656,911,192109,201206,193153,190960,192111
5142.2,308161,298595,307692,308505,308367,554,764,512,642,917,192092,201171,193108,190921,192095
5142.34,308198,298602,307734,308556,308396,541,774,499,636,909,192061,201151,193076,190883,192074
5142.48,308248,298628,307767,308577,308410,535,784,489,648,900,192023,201124,193043,190837,192067
5142.63,308292,298664,307822,308596,308436,545,780,482,650,893,191973,201090,192994,190816,192045
5142.77,308350,298706,307879,308632,308454,539,763,480,648,898,191925,201064,192947,190782,192024
5142.91,308406,298732,307915,308666,308476,519,766,486,648,871,191878,201045,192903,190746,192029
5143.05,308432,298790,307963,308704,308524,517,767,488,637,865,191848,200990,192853,190724,191996
5143.2,308477,298834,307999,308730,308538,500,770,491,629,865,191821,200953,192819,190700,191979
5143.34,308527,298868,308058,308773,308554,495,766,485,635,881,191777,200911,192768,190656,191947
5143.48,308580,298913,308111,308827,308561,492,763,485,630,892,191723,200880,192707,190614,191929
5143.63,308625,298922,308146,308852,308609,476,766,490,617,862,191689,200859,192670,190596,191912
5143.77,308659,298945,308186,308896,308622,476,751,484,612,885,191657,200847,192634,190564,191872
5143.91,308691,298970,308242,308912,308656,474,758,479,613,887,191615,200818,192587,190553,191840
5144.06,308740,298984,308269,308954,308668,468,755,476,613,871,191578,200794,192561,190516,191849
5144.2,308792,299017,308301,309014,308678,467,745,474,615,878,191535,200778,192526,190455,191834
5144.34,308823,299040,308357,309060,308696,479,746,461,602,871,191481,200753,192485,190421,191823
5144.48,308858,299092,308399,309102,308714,464,749,460,599,862,191458,200705,192442,190382,191810
5144.63,308908,299132,308457,309129,308738,457,753,458,612,860,191415,200658,192397,190349,191775
5144.77,308945,299176,308503,309151,308763,447,734,467,616,856,191377,200640,192345,190325,191745
5144.91,309010,299177,308562,309187,308801,430,752,462,619,850,191347,200616,192297,190280,191716
5145.06,309046,299226,308600,309210,308846,436,748,471,613,839,191313,200565,192243,190258,191686
5145.2,309101,299261,308623,309254,308878,438,756,485,604,827,191260,200527,192199,190222,191669
5145.34,309135,299289,308654,309289,308899,457,762,480,612,812,191207,200496,192171,190180,191662
5145.49,309176,299334,308682,309325,308906,468,755,485,610,804,191151,200457,192131,190150,191657
5145.63,309220,299379,308725,309372,308903,464,759,479,602,815,191116,200400,192085,190115,191635
5145.77,309266,299407,308769,309415,308918,463,759,472,596,832,191064,200376,192045,190077,191607
5145.92,309313,299419,308820,309450,308960,461,768,475,604,816,191025,200354,191990,190030,191583
5146.06,309372,299431,308849,309469,308979,445,749,468,609,824,190990,200354,191970,189996,191563
5146.2,309417,299481,308891,309522,309009,443,746,467,607,819,190945,200318,191920,189941,191536
5146.34,309436,299508,308946,309556,309051,450,755,463,612,812,190910,200283,191866,189905,191509
5146.49,309484,299542,308970,309592,309066,444,750,479,605,820,190869,200263,191818,189875,191497
5146.63,309536,299580,308998,309640,309092,433,744,483,604,831,190821,200236,191783,189825,191464
5146.77,309598,299594,309019,309675,309103,441,747,490,599,839,190757,200220,191760,189800,191445
5146.92,309636,299620,309070,309689,309141,445,731,484,608,838,190711,200208,191722,189769,191413
5147.06,309670,299658,309117,309745,309180,455,734,476,603,834,190667,200168,191685,189724,191382
5147.2,309692,299700,309178,309797,309196,464,742,469,604,837,190638,200112,191632,189679,191362
5147.35,309728,299740,309214,309829,309200,461,725,463,590,848,190609,200092,191603,189649,191346
5147.49,309768,299774,309255,309854,309218,473,718,460,589,842,190551,200062,191563,189626,191332
5147.63,309820,299809,309293,309908,309248,470,711,463,591,860,190498,200034,191516,189571,191281
5147.77,309866,299849,309349,309949,309263,480,721,462,587,855,190443,199985,191469,189534,191265
5147.92,309898,299869,309386,310004,309286,480,729,472,588,851,190402,199960,191426,189485,191244
5148.06,309954,299914,309411,310037,309324,484,738,476,579,854,190350,199915,191397,189459,191197
5148.2,310011,299966,309431,310073,309355,485,735,490,581,865,190297,199870,191363,189417,191167
5148.35,310055,300004,309470,310135,309382,489,722,500,571,886,190250,199839,191324,189371,191125
5148.49,310104,300026,309516,310172,309404,491,734,497,562,879,190189,199795,191279,189347,191115
5148.63,310135,300047,309533,310196,309423,503,739,512,568,874,190150,199761,191252,189308,191101
5148.78,310173,300066,309571,310233,309432,491,747,517,565,888,190118,199723,191211,189267,191081
5148.92,310207,300101,309621,310277,309449,503,742,518,567,893,190074,199689,191168,189224,191057
5149.06,310234,300127,309668,310318,309508,503,743,519,558,888,190044,199657,191118,189190,191019
5149.2,310260,300150,309688,310355,309529,496,743,515,549,891,190025,199627,191095,189161,190988
5149.35,310297,300186,309723,310383,309555,500,739,519,564,879,189982,199594,191051,189125,190969
5149.49,310327,300224,309754,310420,309564,503,754,517,561,898,189945,199534,191016,189088,190942
5149.63,310385,300246,309811,310465,309572,510,762,516,551,914,189883,199505,190964,189049,190916
5149.78,310409,300285,309845,310508,309595,509,774,510,559,901,189849,199468,190931,189004,190896
5149.92,310436,300320,309892,310559,309602,519,766,497,566,929,189805,199442,190901,188955,190861
5150.06,310457,300348,309941,310594,309623,524,774,497,572,922,189771,199409,190862,188920,190844
5150.21,310501,300375,309990,310604,309667,522,773,486,577,912,189730,199382,190828,188903,190809
5150.35,310528,300405,310030,310624,309682,532,770,484,580,922,189690,199355,190782,188872,190785
5150.49,310571,300425,310071,310642,309692,543,787,477,577,924,189640,199317,190750,188860,190770
5150.63,310620,300471,310116,310675,309706,548,781,475,562,917,189591,199273,190701,188845,190762
5150.78,310663,300499,310141,310731,309698,557,765,480,562,935,189541,199265,190668,188791,190749
5150.92,310693,300507,310166,310742,309716,560,767,479,567,934,189514,199251,190640,188767,190739
5151.06,310708,300534,310197,310751,309736,568,785,494,554,927,189478,199202,190593,188771,190722
5151.21,310747,300590,310232,310774,309749,574,788,486,567,937,189447,199153,190560,188735,190701
5151.35,310786,300603,310262,310812,309754,582,794,483,570,945,189400,199135,190527,188702,190690
5151.49,310818,300653,310293,310824,309771,588,784,470,579,946,189357,199094,190507,188679,190684
5151.64,310873,300667,310323,310840,309787,576,775,471,573,962,189316,199084,190475,188661,190646
5151.78,310926,300674,310362,310877,309793,574,786,479,575,955,189270,199068,190444,188624,190648
5151.92,310948,300683,310387,310918,309815,580,792,490,564,962,189229,199052,190397,188596,190616
5152.06,310990,300704,310440,310936,309803,582,804,492,564,977,189195,199028,190352,188571,190609
5152.21,311023,300725,310468,310986,309792,588,805,491,562,987,189166,199006,190328,188520,190605
5152.35,311057,300774,310507,311008,309798,592,803,489,561,998,189128,198961,190293,188490,190590
5152.49,311090,300804,310536,311030,309804,596,810,507,557,989,189081,198922,190244,188468,190595
5152.64,311112,300839,310590,311067,309811,612,805,510,560,993,189047,198885,190201,188435,190585
5152.78,311146,300855,310632,311094,309823,612,814,518,571,991,189021,198859,190147,188397,190574
5152.92,311157,300872,310668,311130,309837,633,834,520,567,988,188982,198838,190112,188366,190573
5153.07,311208,300888,310686,311153,309830,639,835,511,560,1003,188929,198814,190097,188346,190563
5153.21,311248,300908,310717,311189,309843,628,836,521,575,998,188905,198789,190066,188301,190553
5153.35,311271,300938,310754,311211,309863,637,834,519,583,996,188878,198758,190039,188265,190539
5153.5,311305,300972,310785,311230,309872,647,836,530,582,1002,188838,198718,189993,188241,190533
5153.64,311323,301009,310827,311268,309859,658,829,536,588,1016,188814,198681,189941,188198,190531
5153.78,311337,301013,310861,311293,309863,648,843,539,592,1035,188798,198663,189903,188161,190509
5153.92,311370,301034,310886,311315,309871,646,843,555,601,1043,188769,198638,189860,188129,190489
5154.07,311403,301058,310921,311352,309859,661,846,572,593,1077,188724,198617,189811,188104,190470
5154.21,311436,301076,310950,311387,309872,669,841,596,596,1090,188678,198603,189765,188075,190442
5154.35,311476,301100,310979,311421,309872,681,839,604,603,1111,188633,198585,189730,188024,190425
5154.5,311498,301113,311004,311454,309891,687,869,602,620,1116,188609,198548,189708,187978,190407
5154.64,311526,301117,311023,311483,309879,695,886,600,629,1127,188572,198527,189682,187938,190404
5154.78,311534,301139,311045,311500,309871,707,894,611,640,1148,188551,198497,189650,187911,190391
5154.93,311566,301156,311094,311522,309866,697,910,601,637,1172,188538,198464,189614,187886,190378
5155.07,311598,301171,311132,311536,309874,685,907,601,657,1167,188511,198452,189581,187847,190380
5155.21,311635,301191,311158,311575,309883,674,899,605,653,1178,188486,198442,189547,187814,190358
5155.35,311649,301214,311198,311630,309869,697,883,618,645,1202,188463,198435,189498,187773,190349
5155.5,311680,301220,311232,311658,309880,703,892,622,665,1189,188427,198418,189468,187729,190352
5155.64,311699,301235,311273,311684,309856,703,889,617,649,1210,188414,198403,189443,187709,190352
5155.78,311725,301262,311298,311690,309837,713,889,635,669,1206,188378,198368,189395,187679,190379
5155.93,311720,301273,311317,311700,309840,739,897,628,681,1216,188342,198350,189385,187661,190372
5156.07,311743,301284,311353,311724,309824,749,908,644,686,1232,188302,198328,189335,187632,190378
5156.21,311768,301281,311396,311736,309830,742,922,645,696,1235,188275,198321,189298,187607,190381
5156.36,311811,301311,311441,311765,309818,729,918,630,716,1239,188240,198289,189266,187574,190390
5156.5,311836,301318,311472,311782,309817,732,924,634,720,1237,188210,198271,189231,187543,190385
